Step	d0	d1	w0	Pir0	Pir1	Pir2	Siren	Central
0		1	1	1	1	1	1	  	0	  	0
1		1	1	1	1	1	1	  	0	  	1
2		1	1	1	1	0	1	  	0	  	1	  	 2.0 2.0
3		1	1	1	1	0	1	  	0	  	1	  	 2.0 1.5
4		1	1	1	1	0	1	  	0	  	1	  	 2.0 1.0
5		1	1	1	1	0	1	  	0	  	1	  	 2.0 0.5
6		1	1	1	1	0	1	  	0	  	1	  	 2.0 0.0
7		1	1	1	1	0	1	  	0	  	1	  	 2.0 -0.5
